"","Target","Effector","Median_FCC","MAD"
"2272","Supply_P_i","Sink_PYR",-0.0038,0.01230558
"2273","TAL","Sink_PYR",-0.0076,0.01645686
"2274","TKT1","Sink_PYR",9e-04,0.01512252
"2275","TKT2","Sink_PYR",0.0048,0.01097124
"2276","TPI","Sink_PYR",0.0027,0.00919212
"2277","XFPK1","Sink_PYR",0.0507,0.13224792
"2278","XFPK2","Sink_PYR",0.088,0.13550964
"2279","ZWF","Sink_PYR",-0.0025,0.03602718
"2280","ACO","Sink_P3G",-0.2392,0.27961836
"2281","ADK","Sink_P3G",-0.0724,0.20519184
"2282","ALD","Sink_P3G",0.1023,0.72810486
"2283","ATPSyn","Sink_P3G",-0.0677,0.0793191
"2284","CS","Sink_P3G",-0.2392,0.27961836
"2285","DEVB","Sink_P3G",-0.2419,0.31697988
"2286","ENO","Sink_P3G",-0.2228,0.22075914
"2287","FBA","Sink_P3G",-0.0883,0.10645068
"2288","FBPase","Sink_P3G",0.1023,0.72810486
"2289","FUMC","Sink_P3G",1e-04,0.03054156
"2290","GAPD","Sink_P3G",-0.0778,0.08183952
"2291","GLCO","Sink_P3G",-0.0676,0.08287734
"2292","GND","Sink_P3G",-0.2419,0.31697988
"2293","ICD","Sink_P3G",-0.2392,0.27961836
"2294","MDH","Sink_P3G",-0.2255,0.6508614
"2295","ME","Sink_P3G",-0.0523,0.13328574
"2296","NADPase","Sink_P3G",-0.075,0.0830256
"2297","PDH","Sink_P3G",-0.1322,0.27294666
"2298","PGI","Sink_P3G",-0.2643,0.34974534
"2299","PGK","Sink_P3G",-0.0778,0.08183952
"2300","PGM","Sink_P3G",-0.2228,0.22075914
"2301","PGP","Sink_P3G",-0.0676,0.08287734
"2302","PNT","Sink_P3G",-0.0558,0.12542796
"2303","PPK","Sink_P3G",-0.2084,0.24181206
"2304","PRK","Sink_P3G",-0.0676,0.08287734
"2305","PRSA","Sink_P3G",-0.0724,0.20519184
"2306","PTA","Sink_P3G",-0.0804,0.43677396
"2307","PYK","Sink_P3G",-0.2392,0.6167616
"2308","RPE","Sink_P3G",-0.0679,0.08094996
"2309","RPI","Sink_P3G",-0.0671,0.08999382
"2310","RuBisC","Sink_P3G",-0.0676,0.08287734
"2311","RuBisO","Sink_P3G",-0.0676,0.08287734
"2312","SBPase","Sink_P3G",-0.0883,0.10645068
"2313","Sink_ACCOA","Sink_P3G",-0.0483,0.11727366
"2314","Sink_E4P","Sink_P3G",-0.0767,0.13076532
"2315","Sink_G6P","Sink_P3G",-0.2543,0.3498936
"2316","Sink_GLX","Sink_P3G",-0.0676,0.08287734
"2317","Sink_H2O2","Sink_P3G",-0.0676,0.08287734
"2318","Sink_O2G","Sink_P3G",-0.2392,0.27961836
"2319","Sink_OAA","Sink_P3G",-0.1374,0.20059578
"2320","Sink_P3G","Sink_P3G",0.7958,0.289107
"2321","Sink_PRPP","Sink_P3G",-0.0724,0.20519184
"2322","Sink_PYR","Sink_P3G",-0.0558,0.15908298
"2323","Supply_COA","Sink_P3G",-0.0483,0.11727366
"2324","Supply_FUM","Sink_P3G",1e-04,0.03054156
"2325","Supply_P_i","Sink_P3G",0.1027,0.10259592
"2326","TAL","Sink_P3G",-0.1098,0.13387878
"2327","TKT1","Sink_P3G",-0.0659,0.0852495
"2328","TKT2","Sink_P3G",-0.069,0.08124648
"2329","TPI","Sink_P3G",-0.0805,0.08421168
"2330","XFPK1","Sink_P3G",-0.1049,0.4625712
"2331","XFPK2","Sink_P3G",0.1967,0.5552337
"2332","ZWF","Sink_P3G",-0.2419,0.31697988
"2333","ACO","Sink_O2G",0.0308,0.04507104
"2334","ADK","Sink_O2G",0,0.00163086
"2335","ALD","Sink_O2G",0.0122,0.0192738
"2336","ATPSyn","Sink_O2G",3e-04,0.0007413
"2337","CS","Sink_O2G",0.0308,0.04507104
"2338","DEVB","Sink_O2G",0,0.00281694
"2339","ENO","Sink_O2G",0.0011,0.00355824
"2340","FBA","Sink_O2G",0,0.00088956
"2341","FBPase","Sink_O2G",0.0122,0.0192738
"2342","FUMC","Sink_O2G",1e-04,0.00044478
"2343","GAPD","Sink_O2G",3e-04,0.00088956
"2344","GLCO","Sink_O2G",4e-04,0.00088956
"2345","GND","Sink_O2G",0,0.00281694
"2346","ICD","Sink_O2G",0.0308,0.04507104
"2347","MDH","Sink_O2G",-0.004,0.0103782
"2348","ME","Sink_O2G",-5e-04,0.0022239
"2349","NADPase","Sink_O2G",0,0.0007413
"2350","PDH","Sink_O2G",0.0027,0.0081543
"2351","PGI","Sink_O2G",-2e-04,0.00326172
"2352","PGK","Sink_O2G",3e-04,0.00088956
"2353","PGM","Sink_O2G",0.0011,0.00355824
"2354","PGP","Sink_O2G",4e-04,0.00088956
"2355","PNT","Sink_O2G",0.0015,0.0037065
"2356","PPK","Sink_O2G",2e-04,0.0044478
"2357","PRK","Sink_O2G",4e-04,0.00088956
"2358","PRSA","Sink_O2G",0,0.00163086
"2359","PTA","Sink_O2G",0.0019,0.0081543
"2360","PYK","Sink_O2G",0.0012,0.01423296
"2361","RPE","Sink_O2G",3e-04,0.00088956
"2362","RPI","Sink_O2G",5e-04,0.00103782
"2363","RuBisC","Sink_O2G",4e-04,0.00088956
"2364","RuBisO","Sink_O2G",4e-04,0.00088956
"2365","SBPase","Sink_O2G",0,0.00088956
"2366","Sink_ACCOA","Sink_O2G",-0.0014,0.0051891
"2367","Sink_E4P","Sink_O2G",-2e-04,0.0014826
"2368","Sink_G6P","Sink_O2G",-1e-04,0.00311346
"2369","Sink_GLX","Sink_O2G",4e-04,0.00088956
"2370","Sink_H2O2","Sink_O2G",4e-04,0.00088956
"2371","Sink_O2G","Sink_O2G",0.0308,0.04507104
"2372","Sink_OAA","Sink_O2G",-0.0018,0.00266868
"2373","Sink_P3G","Sink_O2G",-2e-04,0.00163086
"2374","Sink_PRPP","Sink_O2G",0,0.00163086
"2375","Sink_PYR","Sink_O2G",-3e-04,0.0044478
"2376","Supply_COA","Sink_O2G",-0.0014,0.0051891
"2377","Supply_FUM","Sink_O2G",1e-04,0.00044478
"2378","Supply_P_i","Sink_O2G",-3e-04,0.00103782
"2379","TAL","Sink_O2G",-3e-04,0.00177912
"2380","TKT1","Sink_O2G",2e-04,0.00103782
"2381","TKT2","Sink_O2G",5e-04,0.00088956
"2382","TPI","Sink_O2G",4e-04,0.00088956
"2383","XFPK1","Sink_O2G",0.0019,0.00859908
"2384","XFPK2","Sink_O2G",0.0011,0.00934038
"2385","ZWF","Sink_O2G",0,0.00281694
"2386","ACO","Sink_G6P",-0.1548,0.19985448
"2387","ADK","Sink_G6P",0.0056,0.10541286
"2388","ALD","Sink_G6P",0.3055,0.49311276
"2389","ATPSyn","Sink_G6P",-0.0137,0.0355824
"2390","CS","Sink_G6P",-0.1548,0.19985448
"2391","DEVB","Sink_G6P",-0.3915,0.43025052
"2392","ENO","Sink_G6P",-0.1585,0.19599972
"2393","FBA","Sink_G6P",-0.0294,0.04358844
"2394","FBPase","Sink_G6P",0.3055,0.49311276
"2395","FUMC","Sink_G6P",0.0036,0.01764294
"2396","GAPD","Sink_G6P",-0.0165,0.03765804
"2397","GLCO","Sink_G6P",-0.0298,0.04699842
"2398","GND","Sink_G6P",-0.3915,0.43025052
"2399","ICD","Sink_G6P",-0.1548,0.19985448
"2400","MDH","Sink_G6P",-0.1141,0.39244422
"2401","ME","Sink_G6P",-0.0175,0.08020866
"2402","NADPase","Sink_G6P",-0.0135,0.03647196
"2403","PDH","Sink_G6P",-0.0592,0.18695586
"2404","PGI","Sink_G6P",0.2582,0.34233234
"2405","PGK","Sink_G6P",-0.0165,0.03765804
"2406","PGM","Sink_G6P",-0.1585,0.19599972
"2407","PGP","Sink_G6P",-0.0298,0.04699842
"2408","PNT","Sink_G6P",-0.0173,0.0822843
"2409","PPK","Sink_G6P",-0.1192,0.17450202
"2410","PRK","Sink_G6P",-0.0298,0.04699842
"2411","PRSA","Sink_G6P",0.0056,0.10541286
"2412","PTA","Sink_G6P",-0.1036,0.29548218
"2413","PYK","Sink_G6P",-0.2367,0.4255062
"2414","RPE","Sink_G6P",-0.0265,0.0459606
"2415","RPI","Sink_G6P",-0.0347,0.05129796
"2416","RuBisC","Sink_G6P",-0.0298,0.04699842
"2417","RuBisO","Sink_G6P",-0.0298,0.04699842
"2418","SBPase","Sink_G6P",-0.0294,0.04358844
"2419","Sink_ACCOA","Sink_G6P",-0.0456,0.07516782
"2420","Sink_E4P","Sink_G6P",-0.0451,0.07961562
"2421","Sink_G6P","Sink_G6P",0.2855,0.36190266
"2422","Sink_GLX","Sink_G6P",-0.0298,0.04699842
"2423","Sink_H2O2","Sink_G6P",-0.0298,0.04699842
"2424","Sink_O2G","Sink_G6P",-0.1548,0.19985448
"2425","Sink_OAA","Sink_G6P",-0.0653,0.11727366
"2426","Sink_P3G","Sink_G6P",-0.0589,0.12794838
"2427","Sink_PRPP","Sink_G6P",0.0056,0.10541286
"2428","Sink_PYR","Sink_G6P",-0.0778,0.11401194
"2429","Supply_COA","Sink_G6P",-0.0456,0.07516782
"2430","Supply_FUM","Sink_G6P",0.0036,0.01764294
"2431","Supply_P_i","Sink_G6P",0.018,0.05129796
"2432","TAL","Sink_G6P",-0.0295,0.06553092
"2433","TKT1","Sink_G6P",-0.0211,0.05159448
"2434","TKT2","Sink_G6P",-0.0311,0.0459606
"2435","TPI","Sink_G6P",-0.0152,0.03765804
"2436","XFPK1","Sink_G6P",-0.13,0.31015992
"2437","XFPK2","Sink_G6P",0.2189,0.40534284
"2438","ZWF","Sink_G6P",-0.3915,0.43025052
"2439","ACO","Sink_GLX",0,0
"2440","ADK","Sink_GLX",0,0
"2441","ALD","Sink_GLX",0,0
"2442","ATPSyn","Sink_GLX",0,0
"2443","CS","Sink_GLX",0,0
"2444","DEVB","Sink_GLX",0,0
"2445","ENO","Sink_GLX",0,0
"2446","FBA","Sink_GLX",0,0
"2447","FBPase","Sink_GLX",0,0
"2448","FUMC","Sink_GLX",0,0
"2449","GAPD","Sink_GLX",0,0
"2450","GLCO","Sink_GLX",0,0
"2451","GND","Sink_GLX",0,0
"2452","ICD","Sink_GLX",0,0
"2453","MDH","Sink_GLX",0,0
"2454","ME","Sink_GLX",0,0
"2455","NADPase","Sink_GLX",0,0
"2456","PDH","Sink_GLX",0,0
"2457","PGI","Sink_GLX",0,0
"2458","PGK","Sink_GLX",0,0
"2459","PGM","Sink_GLX",0,0
"2460","PGP","Sink_GLX",0,0
"2461","PNT","Sink_GLX",0,0
"2462","PPK","Sink_GLX",0,0
"2463","PRK","Sink_GLX",0,0
"2464","PRSA","Sink_GLX",0,0
"2465","PTA","Sink_GLX",0,0
"2466","PYK","Sink_GLX",0,0
"2467","RPE","Sink_GLX",0,0
"2468","RPI","Sink_GLX",0,0
"2469","RuBisC","Sink_GLX",0,0
"2470","RuBisO","Sink_GLX",0,0
"2471","SBPase","Sink_GLX",0,0
"2472","Sink_ACCOA","Sink_GLX",0,0
"2473","Sink_E4P","Sink_GLX",0,0
"2474","Sink_G6P","Sink_GLX",0,0
"2475","Sink_GLX","Sink_GLX",0,0
"2476","Sink_H2O2","Sink_GLX",0,0
"2477","Sink_O2G","Sink_GLX",0,0
"2478","Sink_OAA","Sink_GLX",0,0
"2479","Sink_P3G","Sink_GLX",0,0
"2480","Sink_PRPP","Sink_GLX",0,0
"2481","Sink_PYR","Sink_GLX",0,0
"2482","Supply_COA","Sink_GLX",0,0
"2483","Supply_FUM","Sink_GLX",0,0
"2484","Supply_P_i","Sink_GLX",0,0
"2485","TAL","Sink_GLX",0,0
"2486","TKT1","Sink_GLX",0,0
"2487","TKT2","Sink_GLX",0,0
"2488","TPI","Sink_GLX",0,0
"2489","XFPK1","Sink_GLX",0,0
"2490","XFPK2","Sink_GLX",0,0
"2491","ZWF","Sink_GLX",0,0
"2492","ACO","Sink_H2O2",0,0
"2493","ADK","Sink_H2O2",0,0
"2494","ALD","Sink_H2O2",0,0
"2495","ATPSyn","Sink_H2O2",0,0
"2496","CS","Sink_H2O2",0,0
"2497","DEVB","Sink_H2O2",0,0
"2498","ENO","Sink_H2O2",0,0
"2499","FBA","Sink_H2O2",0,0
"2500","FBPase","Sink_H2O2",0,0
"2501","FUMC","Sink_H2O2",0,0
"2502","GAPD","Sink_H2O2",0,0
"2503","GLCO","Sink_H2O2",0,0
"2504","GND","Sink_H2O2",0,0
"2505","ICD","Sink_H2O2",0,0
"2506","MDH","Sink_H2O2",0,0
"2507","ME","Sink_H2O2",0,0
"2508","NADPase","Sink_H2O2",0,0
"2509","PDH","Sink_H2O2",0,0
"2510","PGI","Sink_H2O2",0,0
"2511","PGK","Sink_H2O2",0,0
"2512","PGM","Sink_H2O2",0,0
"2513","PGP","Sink_H2O2",0,0
"2514","PNT","Sink_H2O2",0,0
"2515","PPK","Sink_H2O2",0,0
"2516","PRK","Sink_H2O2",0,0
"2517","PRSA","Sink_H2O2",0,0
"2518","PTA","Sink_H2O2",0,0
"2519","PYK","Sink_H2O2",0,0
"2520","RPE","Sink_H2O2",0,0
"2521","RPI","Sink_H2O2",0,0
"2522","RuBisC","Sink_H2O2",0,0
"2523","RuBisO","Sink_H2O2",0,0
"2524","SBPase","Sink_H2O2",0,0
"2525","Sink_ACCOA","Sink_H2O2",0,0
"2526","Sink_E4P","Sink_H2O2",0,0
"2527","Sink_G6P","Sink_H2O2",0,0
"2528","Sink_GLX","Sink_H2O2",0,0
"2529","Sink_H2O2","Sink_H2O2",0,0
"2530","Sink_O2G","Sink_H2O2",0,0
"2531","Sink_OAA","Sink_H2O2",0,0
"2532","Sink_P3G","Sink_H2O2",0,0
"2533","Sink_PRPP","Sink_H2O2",0,0
"2534","Sink_PYR","Sink_H2O2",0,0
"2535","Supply_COA","Sink_H2O2",0,0
"2536","Supply_FUM","Sink_H2O2",0,0
"2537","Supply_P_i","Sink_H2O2",0,0
"2538","TAL","Sink_H2O2",0,0
"2539","TKT1","Sink_H2O2",0,0
"2540","TKT2","Sink_H2O2",0,0
"2541","TPI","Sink_H2O2",0,0
"2542","XFPK1","Sink_H2O2",0,0
"2543","XFPK2","Sink_H2O2",0,0
"2544","ZWF","Sink_H2O2",0,0
"2545","ACO","Sink_OAA",-0.2473,0.26627496
"2546","ADK","Sink_OAA",0.0569,0.13313748
"2547","ALD","Sink_OAA",0.5766,0.6486375
"2548","ATPSyn","Sink_OAA",0.0181,0.04566408
"2549","CS","Sink_OAA",-0.2473,0.26627496
"2550","DEVB","Sink_OAA",-0.0983,0.1816185
"2551","ENO","Sink_OAA",0.2503,0.21749742
"2552","FBA","Sink_OAA",-0.0025,0.051891
"2553","FBPase","Sink_OAA",0.5766,0.6486375
"2554","FUMC","Sink_OAA",0.0356,0.04951884
"2555","GAPD","Sink_OAA",0.0232,0.04848102
"2556","GLCO","Sink_OAA",0.0402,0.06019356
"2557","GND","Sink_OAA",-0.0983,0.1816185
"2558","ICD","Sink_OAA",-0.2473,0.26627496
"2559","MDH","Sink_OAA",-0.5249,0.60134256
"2560","ME","Sink_OAA",-0.07,0.12661404
"2561","NADPase","Sink_OAA",0.0279,0.04773972
"2562","PDH","Sink_OAA",-0.1163,0.24744594
"2563","PGI","Sink_OAA",-0.255,0.2802114
"2564","PGK","Sink_OAA",0.0232,0.04848102
"2565","PGM","Sink_OAA",0.2503,0.21749742
"2566","PGP","Sink_OAA",0.0402,0.06019356
"2567","PNT","Sink_OAA",-0.0162,0.11831148
"2568","PPK","Sink_OAA",0.418,0.25767588
"2569","PRK","Sink_OAA",0.0402,0.06019356
"2570","PRSA","Sink_OAA",0.0569,0.13313748
"2571","PTA","Sink_OAA",-0.1074,0.33388152
"2572","PYK","Sink_OAA",-0.4223,0.52825038
"2573","RPE","Sink_OAA",0.044,0.06019356
"2574","RPI","Sink_OAA",0.0331,0.0630105
"2575","RuBisC","Sink_OAA",0.0402,0.06019356
"2576","RuBisO","Sink_OAA",0.0402,0.06019356
"2577","SBPase","Sink_OAA",-0.0025,0.051891
"2578","Sink_ACCOA","Sink_OAA",-0.0496,0.09370032
"2579","Sink_E4P","Sink_OAA",-0.0271,0.08272908
"2580","Sink_G6P","Sink_OAA",-0.2527,0.28673484
"2581","Sink_GLX","Sink_OAA",0.0402,0.06019356
"2582","Sink_H2O2","Sink_OAA",0.0402,0.06019356
"2583","Sink_O2G","Sink_OAA",-0.2473,0.26627496
"2584","Sink_OAA","Sink_OAA",0.7693,0.3031917
"2585","Sink_P3G","Sink_OAA",0.0021,0.14544306
"2586","Sink_PRPP","Sink_OAA",0.0569,0.13313748
"2587","Sink_PYR","Sink_OAA",-0.193,0.23113734
"2588","Supply_COA","Sink_OAA",-0.0496,0.09370032
"2589","Supply_FUM","Sink_OAA",0.0356,0.04951884
"2590","Supply_P_i","Sink_OAA",-0.034,0.06582744
"2591","TAL","Sink_OAA",-0.0404,0.07353696
"2592","TKT1","Sink_OAA",0.0525,0.06938568
"2593","TKT2","Sink_OAA",0.0362,0.05515272
"2594","TPI","Sink_OAA",0.0171,0.04685016
"2595","XFPK1","Sink_OAA",-0.1349,0.35182098
"2596","XFPK2","Sink_OAA",0.2289,0.44759694
"2597","ZWF","Sink_OAA",-0.0983,0.1816185
"2598","ACO","Sink_ACCOA",-0.2606,0.27472578
"2599","ADK","Sink_ACCOA",-0.0026,0.01438122
"2600","ALD","Sink_ACCOA",0.0468,0.13521312
"2601","ATPSyn","Sink_ACCOA",0.0012,0.00563388
"2602","CS","Sink_ACCOA",-0.2606,0.27472578
"2603","DEVB","Sink_ACCOA",0.006,0.0244629
"2604","ENO","Sink_ACCOA",-0.004,0.03246894
"2605","FBA","Sink_ACCOA",0,0.00800604
"2606","FBPase","Sink_ACCOA",0.0468,0.13521312
"2607","FUMC","Sink_ACCOA",2e-04,0.00489258
"2608","GAPD","Sink_ACCOA",0.0012,0.00622692
"2609","GLCO","Sink_ACCOA",7e-04,0.00756126
"2610","GND","Sink_ACCOA",0.006,0.0244629
"2611","ICD","Sink_ACCOA",-0.2606,0.27472578
"2612","MDH","Sink_ACCOA",0.0175,0.10407852
"2613","ME","Sink_ACCOA",0.0039,0.02386986
"2614","NADPase","Sink_ACCOA",3e-04,0.0066717
"2615","PDH","Sink_ACCOA",0.1941,0.20889834
"2616","PGI","Sink_ACCOA",0.0093,0.02980026
"2617","PGK","Sink_ACCOA",0.0012,0.00622692
"2618","PGM","Sink_ACCOA",-0.004,0.03246894
"2619","PGP","Sink_ACCOA",7e-04,0.00756126
"2620","PNT","Sink_ACCOA",0.0845,0.0919212
"2621","PPK","Sink_ACCOA",-0.0386,0.04714668
"2622","PRK","Sink_ACCOA",7e-04,0.00756126
"2623","PRSA","Sink_ACCOA",-0.0026,0.01438122
"2624","PTA","Sink_ACCOA",0.041,0.16427208
"2625","PYK","Sink_ACCOA",0.1409,0.18473196
"2626","RPE","Sink_ACCOA",2e-04,0.0081543
"2627","RPI","Sink_ACCOA",0.0019,0.0081543
"2628","RuBisC","Sink_ACCOA",7e-04,0.00756126
"2629","RuBisO","Sink_ACCOA",7e-04,0.00756126
"2630","SBPase","Sink_ACCOA",0,0.00800604
"2631","Sink_ACCOA","Sink_ACCOA",0.3751,0.29889216
"2632","Sink_E4P","Sink_ACCOA",-9e-04,0.01275036
"2633","Sink_G6P","Sink_ACCOA",0.0087,0.0289107
"2634","Sink_GLX","Sink_ACCOA",7e-04,0.00756126
"2635","Sink_H2O2","Sink_ACCOA",7e-04,0.00756126
"2636","Sink_O2G","Sink_ACCOA",-0.2606,0.27472578
"2637","Sink_OAA","Sink_ACCOA",-6e-04,0.01986684
"2638","Sink_P3G","Sink_ACCOA",-0.0033,0.01438122
"2639","Sink_PRPP","Sink_ACCOA",-0.0026,0.01438122
"2640","Sink_PYR","Sink_ACCOA",-0.0196,0.07309218
"2641","Supply_COA","Sink_ACCOA",0.3751,0.29889216
"2642","Supply_FUM","Sink_ACCOA",2e-04,0.00489258
"2643","Supply_P_i","Sink_ACCOA",-0.0012,0.00785778
"2644","TAL","Sink_ACCOA",-0.0012,0.01275036
"2645","TKT1","Sink_ACCOA",-9e-04,0.01156428
"2646","TKT2","Sink_ACCOA",0.0015,0.00770952
"2647","TPI","Sink_ACCOA",0.0019,0.00637518
"2648","XFPK1","Sink_ACCOA",0.0441,0.16590294
"2649","XFPK2","Sink_ACCOA",0.001,0.17361246
"2650","ZWF","Sink_ACCOA",0.006,0.0244629
"2651","ACO","Supply_COA",-0.014,0.09918594
"2652","ADK","Supply_COA",0.0013,0.00948864
"2653","ALD","Supply_COA",0.0126,0.0637518
"2654","ATPSyn","Supply_COA",7e-04,0.00355824
"2655","CS","Supply_COA",-0.014,0.09918594
"2656","DEVB","Supply_COA",-0.0035,0.0155673
"2657","ENO","Supply_COA",-0.0021,0.02031162
"2658","FBA","Supply_COA",4e-04,0.00459606
"2659","FBPase","Supply_COA",0.0126,0.0637518
"2660","FUMC","Supply_COA",6e-04,0.0029652
"2661","GAPD","Supply_COA",6e-04,0.00385476
"2662","GLCO","Supply_COA",4e-04,0.00459606
"2663","GND","Supply_COA",-0.0035,0.0155673
"2664","ICD","Supply_COA",-0.014,0.09918594
"2665","MDH","Supply_COA",0.0044,0.0615279
"2666","ME","Supply_COA",0.0016,0.01438122
"2667","NADPase","Supply_COA",-3e-04,0.0044478
"2668","PDH","Supply_COA",0.0754,0.12498318
"2669","PGI","Supply_COA",-0.0052,0.0192738
"2670","PGK","Supply_COA",6e-04,0.00385476
"2671","PGM","Supply_COA",-0.0021,0.02031162
"2672","PGP","Supply_COA",4e-04,0.00459606
"2673","PNT","Supply_COA",0.0342,0.05455968
"2674","PPK","Supply_COA",-0.0066,0.02550072
"2675","PRK","Supply_COA",4e-04,0.00459606
"2676","PRSA","Supply_COA",0.0013,0.00948864
"2677","PTA","Supply_COA",0.078,0.14129178
"2678","PYK","Supply_COA",0.0088,0.0993342
"2679","RPE","Supply_COA",-1e-04,0.0051891
"2680","RPI","Supply_COA",0.0019,0.0051891
"2681","RuBisC","Supply_COA",4e-04,0.00459606
"2682","RuBisO","Supply_COA",4e-04,0.00459606
"2683","SBPase","Supply_COA",4e-04,0.00459606
"2684","Sink_ACCOA","Supply_COA",0.1813,0.20400576
"2685","Sink_E4P","Supply_COA",0,0.00681996
"2686","Sink_G6P","Supply_COA",-0.0048,0.01868076
"2687","Sink_GLX","Supply_COA",4e-04,0.00459606
"2688","Sink_H2O2","Supply_COA",4e-04,0.00459606
"2689","Sink_O2G","Supply_COA",-0.014,0.09918594
"2690","Sink_OAA","Supply_COA",-0.0028,0.01097124
"2691","Sink_P3G","Supply_COA",-0.001,0.0088956
"2692","Sink_PRPP","Supply_COA",0.0013,0.00948864
"2693","Sink_PYR","Supply_COA",-0.029,0.04536756
"2694","Supply_COA","Supply_COA",0.1813,0.20400576
"2695","Supply_FUM","Supply_COA",6e-04,0.0029652
"2696","Supply_P_i","Supply_COA",-0.0011,0.00504084
"2697","TAL","Supply_COA",-1e-04,0.00711648
"2698","TKT1","Supply_COA",-0.0018,0.0081543
"2699","TKT2","Supply_COA",0.0021,0.00489258
"2700","TPI","Supply_COA",0.0015,0.00400302
"2701","XFPK1","Supply_COA",0.0773,0.14188482
"2702","XFPK2","Supply_COA",0.0851,0.15078042
"2703","ZWF","Supply_COA",-0.0035,0.0155673
"2704","ACO","Supply_P_i",0.2109,0.452193
"2705","ADK","Supply_P_i",0.5202,0.67769646
"2706","ALD","Supply_P_i",0.4846,1.35672726
"2707","ATPSyn","Supply_P_i",0.2633,0.2490768
"2708","CS","Supply_P_i",0.2109,0.452193
"2709","DEVB","Supply_P_i",0.317,0.54144552
"2710","ENO","Supply_P_i",0.0615,0.42194796
"2711","FBA","Supply_P_i",0.2065,0.27843228
"2712","FBPase","Supply_P_i",0.4846,1.35672726
"2713","FUMC","Supply_P_i",0.0275,0.06360354
"2714","GAPD","Supply_P_i",0.2476,0.25263504
"2715","GLCO","Supply_P_i",0.248,0.26004804
"2716","GND","Supply_P_i",0.317,0.54144552
"2717","ICD","Supply_P_i",0.2109,0.452193
"2718","MDH","Supply_P_i",0.0195,1.33093002
"2719","ME","Supply_P_i",0.0536,0.28347312
"2720","NADPase","Supply_P_i",0.2494,0.25619328
"2721","PDH","Supply_P_i",0.0842,0.55641978
"2722","PGI","Supply_P_i",0.1499,0.57999312
"2723","PGK","Supply_P_i",0.2476,0.25263504
"2724","PGM","Supply_P_i",0.0615,0.42194796
"2725","PGP","Supply_P_i",0.248,0.26004804
"2726","PNT","Supply_P_i",0.0738,0.26123412
"2727","PPK","Supply_P_i",0.1273,0.42491316
"2728","PRK","Supply_P_i",0.248,0.26004804
"2729","PRSA","Supply_P_i",0.5202,0.67769646
"2730","PTA","Supply_P_i",0.1092,0.83114556
"2731","PYK","Supply_P_i",-0.1798,1.35376206
"2732","RPE","Supply_P_i",0.2619,0.25886196
"2733","RPI","Supply_P_i",0.2213,0.26553366
"2734","RuBisC","Supply_P_i",0.248,0.26004804
"2735","RuBisO","Supply_P_i",0.248,0.26004804
"2736","SBPase","Supply_P_i",0.2065,0.27843228
"2737","Sink_ACCOA","Supply_P_i",0.0293,0.22357608
"2738","Sink_E4P","Supply_P_i",0.0882,0.24670464
"2739","Sink_G6P","Supply_P_i",0.1302,0.56976318
"2740","Sink_GLX","Supply_P_i",0.248,0.26004804
"2741","Sink_H2O2","Supply_P_i",0.248,0.26004804
"2742","Sink_O2G","Supply_P_i",0.2109,0.452193
"2743","Sink_OAA","Supply_P_i",0.0632,0.28035966
"2744","Sink_P3G","Supply_P_i",0.2477,0.3847347
"2745","Sink_PRPP","Supply_P_i",0.5202,0.67769646
"2746","Sink_PYR","Supply_P_i",-0.0417,0.32572722
"2747","Supply_COA","Supply_P_i",0.0293,0.22357608
"2748","Supply_FUM","Supply_P_i",0.0275,0.06360354
"2749","Supply_P_i","Supply_P_i",0.5457,0.35641704
"2750","TAL","Supply_P_i",0.1883,0.31609032
"2751","TKT1","Supply_P_i",0.2699,0.27012972
"2752","TKT2","Supply_P_i",0.2513,0.25248678
"2753","TPI","Supply_P_i",0.2414,0.25293156
"2754","XFPK1","Supply_P_i",0.1241,0.88377786
"2755","XFPK2","Supply_P_i",-0.0113,1.05383208
"2756","ZWF","Supply_P_i",0.317,0.54144552
"2757","ACO","Supply_FUM",0.0375,0.0533736
"2758","ADK","Supply_FUM",-0.0051,0.014826
"2759","ALD","Supply_FUM",-0.071,0.09666552
"2760","ATPSyn","Supply_FUM",-6e-04,0.00607866
"2761","CS","Supply_FUM",0.0375,0.0533736
"2762","DEVB","Supply_FUM",0.0024,0.02386986
"2763","ENO","Supply_FUM",-0.0127,0.02727984
"2764","FBA","Supply_FUM",0.001,0.00681996
"2765","FBPase","Supply_FUM",-0.071,0.09666552
"2766","FUMC","Supply_FUM",0.3795,0.28006314
"2767","GAPD","Supply_FUM",-8e-04,0.00652344
"2768","GLCO","Supply_FUM",-0.0015,0.00770952
"2769","GND","Supply_FUM",0.0024,0.02386986
"2770","ICD","Supply_FUM",0.0375,0.0533736
"2771","MDH","Supply_FUM",-0.275,0.3610131
"2772","ME","Supply_FUM",0.1684,0.1793946
"2773","NADPase","Supply_FUM",-0.0107,0.01289862
"2774","PDH","Supply_FUM",0.0488,0.08035692
"2775","PGI","Supply_FUM",0.0204,0.029652
"2776","PGK","Supply_FUM",-8e-04,0.00652344
"2777","PGM","Supply_FUM",-0.0127,0.02727984
"2778","PGP","Supply_FUM",-0.0015,0.00770952
"2779","PNT","Supply_FUM",0.2453,0.1912554
"2780","PPK","Supply_FUM",-0.0056,0.0363237
"2781","PRK","Supply_FUM",-0.0015,0.00770952
"2782","PRSA","Supply_FUM",-0.0051,0.014826
"2783","PTA","Supply_FUM",-0.0024,0.05426316
